id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40669,Condo in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,175412,Skyy,,Ward C (councilmember Richard Boggiano),40.73724,-74.0531,Private room,128,5,16,2023-12-09,0.10,1,0,6,
215768,Home in Jersey City · ★4.78 · 1 bedroom · 2 beds · 1 bath,846837,Charlaine,,Ward F (councilmember Jermaine D. Robinson),40.71438,-74.0581,Entire home/apt,157,3,177,2023-12-05,1.18,2,322,20,STR20-00055
254245,Home in Jersey City · ★4.76 · 1 bedroom · 1 bed · 1 bath,846837,Charlaine,,Ward F (councilmember Jermaine D. Robinson),40.7116207886933,-74.06179163456633,Entire home/apt,156,3,127,2023-11-03,0.86,2,332,7,STR20-00055
269266,Rental unit in Jersey City · ★4.37 · 2 bedrooms · 3 beds · 1 bath,1410590,Magda,,Ward F (councilmember Jermaine D. Robinson),40.71135,-74.06374,Entire home/apt,160,3,424,2023-11-26,2.88,12,310,20,
270245,Townhouse in Jersey City · ★4.56 · 1 bedroom · 1 bed · 1 private bath,1410590,Magda,,Ward F (councilmember Jermaine D. Robinson),40.7134,-74.06489,Private room,60,3,304,2023-11-26,2.08,12,296,26,
271255,Townhouse in Jersey City · ★4.42 · 1 bedroom · 3 beds · 1 private bath,1410590,Magda,,Ward F (councilmember Jermaine D. Robinson),40.71161,-74.06327,Private room,89,2,361,2023-11-17,2.54,12,274,36,
508581,Rental unit in Jersey City · ★4.46 · 1 bedroom · 2 beds · 1 bath,2506890,Zachary,,Ward E (councilmember James Solomon),40.71987,-74.04472,Entire home/apt,139,28,58,2022-04-30,0.42,1,234,0,
675483,Townhouse in Jersey City · ★4.77 · 1 bedroom · 1 bed · 1 private bath,2259684,Leigh,,Ward E (councilmember James Solomon),40.72315,-74.04179,Private room,119,3,392,2023-12-12,2.86,1,43,30,STR22-119
810860,Rental unit in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,3530754,Laura,,Ward C (councilmember Richard Boggiano),40.72617,-74.06481,Entire home/apt,100,28,5,2023-05-26,0.09,1,239,1,
818075,Guest suite in Jersey City · ★4.94 · 2 bedrooms · 2 beds · 1 bath,4296829,Harriet,,Ward C (councilmember Richard Boggiano),40.74086,-74.04921,Entire home/apt,115,3,174,2023-12-19,1.32,1,153,17,
938292,Rental unit in Jersey City · ★4.74 · 1 bedroom · 3 beds · 1 bath,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72371,-74.04931,Entire home/apt,89,29,19,2023-07-29,0.21,3,174,4,
946048,Rental unit in Jersey City · ★4.83 · 1 bedroom · 1 bed · 1 bath,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72398,-74.05023,Entire home/apt,80,29,23,2022-08-13,0.26,3,165,0,
971427,Rental unit in Jersey City · ★4.75 · 1 bedroom · 2 beds · 1 bath,4318265,Bob & Francois,,Ward E (councilmember James Solomon),40.71839,-74.04522,Entire home/apt,175,5,322,2023-12-10,2.46,2,147,28,
1276863,Rental unit in Jersey City · ★4.78 · 2 bedrooms · 2 beds · 2 baths,6949940,Beata,,Ward E (councilmember James Solomon),40.7136,-74.03538,Entire home/apt,135,60,145,2019-09-13,1.14,1,82,0,
1280528,Townhouse in Jersey City · ★4.43 · 1 bedroom · 1 bed · 1 private bath,1410590,Magda,,Ward F (councilmember Jermaine D. Robinson),40.7129,-74.06473,Private room,77,2,293,2023-12-07,2.29,12,307,23,
1753670,Rental unit in Jersey City · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,9224138,Zainabe,,Ward B (councilmember Mira Prinz-Arey),40.72741,-74.06976,Private room,110,1,9,2023-12-04,0.68,1,363,6,
1897139,Serviced apartment in Jersey City · ★4.60 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,20,2018-08-26,0.17,24,359,0,
1897262,Serviced apartment in Jersey City · ★4.43 · 2 bedrooms · 2 beds · 2 baths,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,269,27,7,2017-09-02,0.07,24,363,0,
2104579,Home in Jersey City · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,9192501,Sharlene,,Ward C (councilmember Richard Boggiano),40.73845,-74.04829,Private room,55,2,102,2023-12-20,0.84,1,0,28,
2106011,Rental unit in Jersey City · ★4.97 · 1 bedroom · 1 bed · 1 bath,327230,Nick,,Ward E (councilmember James Solomon),40.72318,-74.04906,Entire home/apt,175,1,30,2023-12-10,3.30,1,3,30,
2149271,Rental unit in Jersey City · ★4.77 · Studio · 1 bed · 1 bath,10969148,Colby,,Ward E (councilmember James Solomon),40.72508,-74.0512,Entire home/apt,170,15,30,2023-11-08,0.35,1,349,6,
2168009,Rental unit in Jersey City · ★5.0 · 2 bedrooms · 2 beds · 2 baths,11061879,Anatalie,,Ward D (councilmember Michael Yun),40.74822,-74.04853,Entire home/apt,225,1,5,2023-12-05,2.03,1,346,5,
2176306,Home in Jersey City · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,11099485,Stephen,,Ward B (councilmember Mira Prinz-Arey),40.72146,-74.07424,Entire home/apt,149,3,214,2023-12-18,1.81,1,313,28,
2227861,Rental unit in Jersey City · ★4.98 · 2 bedrooms · 1 bed · 2 baths,11369577,Mat,,Ward E (councilmember James Solomon),40.72507,-74.04474,Private room,114,1,54,2023-12-17,0.78,1,14,22,
2243687,Serviced apartment in Jersey City · ★4.80 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,5,2016-06-24,0.04,24,359,0,
2243736,Serviced apartment in Jersey City · ★4.83 · 2 bedrooms · 3 beds · 2 baths,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,6,2020-01-01,0.06,24,365,0,
2662979,Townhouse in Jersey City · ★4.50 · 1 bedroom · 1 bed · 1 private bath,1410590,Magda,,Ward E (councilmember James Solomon),40.72469,-74.0497,Private room,54,29,366,2023-10-29,3.10,12,325,3,
2663502,Townhouse in Jersey City · ★4.55 · 1 bedroom · 1 bed · 1 private bath,1410590,Magda,,Ward E (councilmember James Solomon),40.72557,-74.05028,Private room,61,29,385,2023-12-06,3.26,12,300,3,
2879634,Rental unit in Jersey City · ★4.84 · 1 bedroom · 1 bed · 1 bath,14717157,Dana & Guy,,Ward F (councilmember Jermaine D. Robinson),40.71159,-74.06034,Entire home/apt,83,3,290,2023-12-19,2.77,1,0,28,STR20-00090
3050578,Townhouse in Jersey City · ★4.70 · 1 bedroom · 1 bed · 1 private bath,15530658,Tarik,,Ward A (councilmember Denise Ridley),40.70007,-74.08361,Private room,50,1,10,2018-08-19,0.15,1,88,0,
3193538,Rental unit in Jersey City · ★4.90 · Studio · 1 bath,16186604,Edward,,Ward E (councilmember James Solomon),40.71549,-74.03976,Entire home/apt,115,30,213,2023-09-26,2.13,1,351,6,
3487433,Loft in Jersey City · ★4.44 · 2 bedrooms · 4 beds · 1 bath,16038,Festive,,Ward E (councilmember James Solomon),40.71653,-74.039,Entire home/apt,375,28,9,2018-08-13,0.09,1,358,0,
3655301,Rental unit in Jersey City · ★4.62 · 1 bedroom · 3 beds · 1 bath,18494549,Manuel,,Ward F (councilmember Jermaine D. Robinson),40.71948,-74.06778,Entire home/apt,79,29,398,2023-08-12,3.47,2,198,6,
3674016,Rental unit in Jersey City · ★4.46 · 1 bedroom · 2 beds · 1 bath,318287,Cindy,,Ward E (councilmember James Solomon),40.72728,-74.0408,Entire home/apt,176,1,161,2023-12-08,1.41,3,0,12,
4007369,Rental unit in Jersey City · ★4.48 · 3 bedrooms · 3 beds · 2 baths,19341950,Roosevelt,,Ward B (councilmember Mira Prinz-Arey),40.71624,-74.07984,Entire home/apt,174,1,257,2023-11-12,2.33,1,0,30,
4218064,Home in Jersey City · ★4.0 · 1 bedroom · 1 bed · 1 bath,7658752,Darryl,,Ward A (councilmember Denise Ridley),40.69648183802508,-74.09768734121891,Private room,65,1,6,2023-12-06,2.86,2,0,6,
4384868,Serviced apartment in Jersey City · ★4.83 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,6,2023-12-02,0.06,24,361,2,
4531787,Rental unit in Jersey City · ★4.88 · 1 bedroom · 1 bed · 1 bath,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72277,-74.04957,Entire home/apt,97,29,24,2023-08-19,0.24,3,239,5,
4582869,Rental unit in Jersey City · ★4.86 · 1 bedroom · 1 bed · 1 bath,15356305,Jennifer,,Ward E (councilmember James Solomon),40.72459,-74.04352,Entire home/apt,163,2,258,2023-12-15,2.33,1,291,28,
5192752,Serviced apartment in Jersey City · ★4.55 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,11,2018-12-05,0.12,24,364,0,
5193707,Serviced apartment in Jersey City · ★4.40 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.72455,-74.03591,Entire home/apt,189,27,5,2019-05-26,0.05,24,361,0,
5697589,Home in Jersey City · ★4.52 · 1 bedroom · 1 bed · 3 shared baths,6958867,Henry,,Ward E (councilmember James Solomon),40.72216,-74.05052,Private room,38,29,94,2023-08-30,0.89,29,61,8,
5706875,Home in Jersey City · ★4.64 · 1 bedroom · 1 bed · 3 shared baths,1410306,Eugene,,Ward E (councilmember James Solomon),40.72251,-74.04838,Private room,60,29,67,2023-08-14,0.63,26,80,5,
5759911,Home in Jersey City · ★4.49 · 1 bedroom · 1 bed · 3 shared baths,1410306,Eugene,,Ward E (councilmember James Solomon),40.72343,-74.04992,Private room,56,29,90,2022-12-24,0.85,26,80,1,
5772382,Home in Jersey City · ★4.48 · 1 bedroom · 1 bed · 3 shared baths,6958867,Henry,,Ward E (councilmember James Solomon),40.7223,-74.05005,Private room,52,29,117,2023-09-30,1.11,29,73,6,
5774113,Rental unit in Jersey City · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,27563833,Spontaneously Living,,Ward D (councilmember Michael Yun),40.74546,-74.04897,Private room,46,1,55,2023-10-03,0.53,3,167,5,
5989369,Home in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,30560014,Moe,,Ward A (councilmember Denise Ridley),40.69823,-74.10447,Entire home/apt,150,1,24,2017-10-22,0.23,2,324,0,
6628558,Condo in Jersey City · ★4.41 · 2 bedrooms · 2 beds · 1 bath,34696958,Jie,,Ward B (councilmember Mira Prinz-Arey),40.72731,-74.07222,Entire home/apt,82,150,39,2022-12-27,0.38,1,138,1,
6661852,Rental unit in Jersey City · ★4.72 · 1 bedroom · 2 beds · 1 bath,34869848,Ross,,Ward F (councilmember Jermaine D. Robinson),40.71182,-74.06247,Entire home/apt,80,3,220,2023-12-11,2.12,1,45,28,
6923359,Rental unit in Jersey City · ★4.53 · 1 bedroom · 3 beds · 1 bath,8713716,Juan & April,,Ward D (councilmember Michael Yun),40.75073,-74.04889,Entire home/apt,86,2,209,2023-08-13,2.03,6,294,3,PERMIT NO. STR22-005
7114929,Rental unit in Jersey City · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,27563833,Spontaneously Living,,Ward D (councilmember Michael Yun),40.74466,-74.0481,Private room,70,6,39,2022-12-14,0.44,3,357,0,
7144168,Serviced apartment in Jersey City · ★4.60 · 1 bedroom · 1 bed · 1 bath,37412692,Kim,,Ward E (councilmember James Solomon),40.71934,-74.03789,Entire home/apt,116,365,5,2016-07-02,0.05,13,365,0,
7535655,Serviced apartment in Jersey City · ★4.60 · Studio · 1 bed · 1 bath,37412692,Kim,,Ward E (councilmember James Solomon),40.71439,-74.03531,Entire home/apt,149,365,20,2020-02-22,0.29,13,365,0,
7535715,Serviced apartment in Jersey City · ★4.45 · 1 bedroom · 1 bed · 1 bath,37412692,Kim,,Ward E (councilmember James Solomon),40.71787,-74.038,Entire home/apt,143,365,11,2019-02-15,0.11,13,365,0,
7768246,Home in Jersey City · ★4.62 · 2 bedrooms · 2 beds · 1 bath,36265155,Yoko,,Ward F (councilmember Jermaine D. Robinson),40.7127,-74.05768,Entire home/apt,118,5,342,2023-11-24,3.36,2,90,12,
7859250,Home in Jersey City · ★4.52 · 2 bedrooms · 2 beds · 1 bath,36265155,Yoko,,Ward F (councilmember Jermaine D. Robinson),40.7134,-74.05784,Entire home/apt,105,5,393,2023-12-16,3.87,2,93,15,
8240035,Rental unit in Jersey City · ★4.89 · 2 bedrooms · 2 beds · 1 bath,43454019,Mark,,Ward D (councilmember Michael Yun),40.74496,-74.0597,Entire home/apt,151,2,283,2023-12-10,2.86,1,3,35,STR 21-00050
8583091,Rental unit in Jersey City · ★4.65 · 2 bedrooms · 3 beds · 1 bath,40728425,Gerardo & Ada,,Ward F (councilmember Jermaine D. Robinson),40.71120834350586,-74.0588150024414,Entire home/apt,357,3,158,2023-09-11,1.58,2,25,20,
8703242,Rental unit in Jersey City · ★4.71 · 1 bedroom · 1 bed · 1 bath,45688009,Bo,,Ward F (councilmember Jermaine D. Robinson),40.71514,-74.06436,Entire home/apt,90,29,24,2023-02-02,0.24,1,89,1,
8916273,Home in Jersey City · ★4.46 · 1 bedroom · 4 beds · 1 bath,36881909,Peter,,Ward F (councilmember Jermaine D. Robinson),40.72051,-74.04771,Entire home/apt,268,1,13,2023-11-25,1.49,2,306,13,
9170657,Guest suite in Jersey City · ★4.53 · 3 bedrooms · 4 beds · 2 baths,47725692,Charles,,Ward B (councilmember Mira Prinz-Arey),40.71912,-74.08723,Entire home/apt,108,5,177,2023-12-16,1.81,1,353,16,
9329465,Rental unit in Jersey City · ★4.83 · 2 bedrooms · 3 beds · 1 bath,4307314,Daniel,,Ward C (councilmember Richard Boggiano),40.72879,-74.05741,Entire home/apt,350,3,131,2023-11-27,1.34,1,238,10,
9433856,Rental unit in Jersey City · ★4.97 · 1 bedroom · 1 bed · 1 bath,10780955,Samantha,,Ward B (councilmember Mira Prinz-Arey),40.72239,-74.07806,Entire home/apt,236,2,154,2023-12-17,1.66,1,0,26,STR22-106
9528158,Home in Jersey City · ★4.40 · 1 bedroom · 1 bed · 3 shared baths,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69519,-74.0884,Private room,74,30,20,2021-12-31,0.21,13,332,0,
9565291,Home in Jersey City · ★4.66 · 1 bedroom · 2 shared baths,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69505,-74.09004,Private room,42,30,38,2023-10-25,0.39,13,211,1,
9594147,Condo in Jersey City · ★4.86 · Studio · 2 beds · 1 bath,27553074,Ozgun,,Ward F (councilmember Jermaine D. Robinson),40.72338,-74.06454,Entire home/apt,90,29,217,2023-12-08,2.23,3,253,11,
10081789,Condo in Jersey City · 1 bedroom · 1 bed · 1.5 shared baths,51733184,Sneha,,Ward D (councilmember Michael Yun),40.74983628115256,-74.04754475843222,Private room,98,1,1,2023-10-09,0.40,2,15,1,
10263992,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72501,-74.03612,Entire home/apt,189,27,2,2019-09-02,0.02,35,359,0,
10264196,Rental unit in Jersey City · ★4.45 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72371,-74.03699,Entire home/apt,189,27,11,2020-12-19,0.13,35,359,0,
10264615,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,2,2020-01-19,0.04,35,361,0,
10264857,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,2,2020-06-11,0.03,35,364,0,
10267085,Serviced apartment in Jersey City · ★4.42 · 2 bedrooms · 3 beds · 2 baths,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,12,2017-12-29,0.12,24,365,0,
10278537,Home in Jersey City · ★4.58 · 1 bedroom · 2 beds · 1 private bath,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69416,-74.08792,Private room,48,30,12,2023-11-30,0.15,13,324,2,
10280611,Serviced apartment in Jersey City · ★4.56 · 2 bedrooms · 2 beds · 2 baths,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,269,27,16,2019-07-07,0.17,24,365,0,
10292961,Rental unit in Jersey City · ★4.84 · 1 bedroom · 2 beds · 1 bath,11584103,Zachary,,Ward E (councilmember James Solomon),40.72479,-74.04775,Entire home/apt,139,3,25,2023-12-15,3.39,1,317,25,
10360336,Serviced apartment in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,5,2020-02-02,0.07,35,363,0,
10361564,Serviced apartment in Jersey City · ★4.29 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,7,2020-08-30,0.08,35,361,0,
10362044,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,1,2017-12-29,0.01,35,359,0,
10377069,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,1,2016-06-17,0.01,35,361,0,
10379027,Serviced apartment in Jersey City · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,1,2019-11-04,0.02,35,363,0,
10382107,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,2,2019-08-22,0.02,35,365,0,
10383251,Rental unit in Jersey City · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72423,-74.03768,Entire home/apt,209,27,2,2017-12-27,0.02,35,180,0,
10383764,Serviced apartment in Jersey City · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,2,2019-08-31,0.02,35,363,0,
10384214,Serviced apartment in Jersey City · ★4.45 · 2 bedrooms · 2 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,269,27,11,2021-12-03,0.12,35,363,0,
10384889,Serviced apartment in Jersey City · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,1,2018-12-31,0.02,35,363,0,
10385587,Serviced apartment in Jersey City · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,259,27,1,2020-01-26,0.02,35,363,0,
10429121,Serviced apartment in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,3,2019-12-20,0.04,35,363,0,
10430238,Serviced apartment in Jersey City · ★4.0 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,4,2020-02-16,0.08,35,363,0,
10492376,Serviced apartment in Jersey City · 1 bedroom · 1 bed · 1 bath,37412692,Kim,,Ward E (councilmember James Solomon),40.71833,-74.03983,Entire home/apt,130,365,2,2019-05-16,0.02,13,365,0,
10753012,Townhouse in Jersey City · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,55599663,Lorraine,,Ward E (councilmember James Solomon),40.71884,-74.04698,Private room,50,29,36,2023-08-08,0.39,3,348,3,
10989968,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,1,2020-03-24,0.02,35,360,0,
10991109,Serviced apartment in Jersey City · ★4.80 · 2 bedrooms · 2 beds · 2 baths,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,269,27,5,2020-10-27,0.08,35,365,0,
11100868,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,57650710,Carito,,Ward A (councilmember Denise Ridley),40.71075,-74.09171,Entire home/apt,,15,0,,,1,365,0,
11121401,Rental unit in Jersey City · ★4.61 · 2 bedrooms · 4 beds · 1 bath,30560014,Moe,,Ward A (councilmember Denise Ridley),40.69662,-74.10459,Entire home/apt,196,2,31,2021-08-15,0.34,2,349,0,
11144719,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,199,27,2,2021-02-14,0.04,35,365,0,
11497428,Rental unit in Jersey City · ★4.69 · 2 bedrooms · 2 beds · 1 bath,4318265,Bob & Francois,,Ward E (councilmember James Solomon),40.71871,-74.04462,Entire home/apt,200,5,204,2023-12-14,2.20,2,149,38,
12325106,Home in Jersey City · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69414,-74.08883,Private room,36,30,30,2019-05-19,0.33,13,0,0,
12344618,Rental unit in Jersey City · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,18494549,Manuel,,Ward F (councilmember Jermaine D. Robinson),40.72026,-74.0681,Entire home/apt,85,29,311,2023-10-17,3.33,2,145,8,
13276390,Rental unit in Jersey City · ★4.79 · 2 bedrooms · 4 beds · 1 bath,74823357,Patricia,,Ward D (councilmember Michael Yun),40.74941,-74.04816,Entire home/apt,108,4,314,2023-12-12,3.50,1,111,43,STR20-00014
13475143,Rental unit in Jersey City · ★4.46 · 3 bedrooms · 4 beds · 2 baths,20580419,Liliana,,Ward D (councilmember Michael Yun),40.7515,-74.05376,Entire home/apt,149,2,289,2023-12-04,3.17,3,150,23,
13545641,Serviced apartment in Jersey City · ★4.50 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,10,2018-04-05,0.11,24,365,0,
13546158,Serviced apartment in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,4,2019-10-15,0.05,24,365,0,
13624908,Home in Jersey City · ★4.51 · 1 bedroom · 1 bed · 1 shared bath,6958867,Henry,,Ward D (councilmember Michael Yun),40.75426,-74.04458,Private room,43,29,61,2023-10-01,0.67,29,66,2,
13634025,Home in Jersey City · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,6958867,Henry,,Ward D (councilmember Michael Yun),40.75313,-74.04469,Private room,40,29,75,2023-11-30,0.84,29,66,8,
13955869,Rental unit in Jersey City · ★4.53 · 1 bedroom · 3 beds · 1 bath,8713716,Juan & April,,Ward D (councilmember Michael Yun),40.75073,-74.04889,Entire home/apt,87,2,124,2023-12-15,1.37,6,0,14,PERMIT NO. STR22-005
13961481,Home in Jersey City · ★4.95 · 1 bedroom · 1 bed · 1 private bath,51652045,Ruth,,Ward C (councilmember Richard Boggiano),40.72841,-74.06902,Private room,133,3,82,2023-12-19,0.91,2,275,19,
13994516,Serviced apartment in Jersey City · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,189,27,1,2016-09-07,0.01,24,359,0,
14023614,Serviced apartment in Jersey City · ★4.63 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,8,2020-10-18,0.09,35,363,0,
14318924,Rental unit in Jersey City · ★4.27 · 1 bedroom · 1 bed · 1 bath,27563833,Spontaneously Living,,Ward D (councilmember Michael Yun),40.7467,-74.04789,Private room,68,7,11,2023-12-11,0.54,3,355,9,
14398322,Townhouse in Jersey City · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,55599663,Lorraine,,Ward F (councilmember Jermaine D. Robinson),40.72028,-74.04694,Private room,59,29,30,2023-05-31,0.34,3,146,2,
14481684,Condo in Jersey City · 2 bedrooms · 2 beds · 1 bath,12327339,Nimanthi,,Ward B (councilmember Mira Prinz-Arey),40.72676,-74.07478,Entire home/apt,90,14,0,,,1,51,0,
14874590,Loft in Jersey City · ★4.77 · 3 bedrooms · 4 beds · 2 baths,91382887,Daniel,,Ward F (councilmember Jermaine D. Robinson),40.71114,-74.07054,Entire home/apt,349,28,217,2023-11-16,2.45,5,172,5,
15157180,Serviced apartment in Jersey City · ★4.71 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,14,2023-01-16,0.16,35,363,1,
15159153,Serviced apartment in Jersey City · ★4.92 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,12,2020-09-23,0.14,35,365,0,
15159490,Serviced apartment in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,3,2020-01-26,0.06,35,365,0,
15161132,Serviced apartment in Jersey City · ★4.67 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,199,27,6,2020-11-14,0.12,35,363,0,
15177396,Rental unit in Jersey City · ★4.47 · 1 bedroom · 1 bed · 1 bath,20580419,Liliana,,Ward D (councilmember Michael Yun),40.75225,-74.05451,Entire home/apt,101,2,189,2023-11-29,2.16,3,171,16,
15394883,Rental unit in Jersey City · ★4.80 · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.72064,-74.04259,Entire home/apt,169,30,5,2020-01-19,0.06,20,357,0,
15395993,Rental unit in Jersey City · ★4.17 · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.72069,-74.04296,Entire home/apt,215,30,6,2021-05-09,0.07,20,171,0,
15406114,Rental unit in Jersey City · ★4.71 · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.71924,-74.04119,Entire home/apt,149,30,7,2022-08-27,0.09,20,312,0,
15448095,Rental unit in Jersey City · ★4.86 · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.71872,-74.04071,Entire home/apt,179,30,7,2019-06-14,0.08,20,279,0,
15466771,Rental unit in Jersey City · ★4.71 · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.72053,-74.04112,Entire home/apt,179,30,24,2022-01-01,0.28,20,321,0,
15495275,Serviced apartment in Jersey City · ★4.50 · 1 bedroom · 2 beds · 1 bath,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,220,27,4,2020-12-02,0.08,26,361,0,
